Symbol,Year,Month,Week,Day,Hour,Minute,Open,High,Low,Close,Volume
EURJPY,2017,4,1,10,20,0,116.519,116.666,116.513,116.576,3810.000,
EURJPY,2017,4,1,10,19,0,116.606,116.671,116.496,116.520,4055.000,
EURJPY,2017,4,1,10,18,0,116.689,116.710,116.516,116.604,4719.000,
EURJPY,2017,4,1,10,17,0,116.632,116.690,116.582,116.689,3981.000,
EURJPY,2017,4,1,10,16,0,116.590,116.655,116.524,116.632,4534.000,
EURJPY,2017,4,1,10,15,0,116.629,116.664,116.526,116.587,4385.000,
EURJPY,2017,4,1,10,14,0,116.761,116.812,116.600,116.637,5244.000,
EURJPY,2017,4,1,10,13,0,116.825,116.831,116.710,116.761,5541.000,
EURJPY,2017,4,1,10,12,0,116.724,116.850,116.724,116.824,5802.000,
EURJPY,2017,4,1,10,11,0,116.878,116.901,116.722,116.724,7108.000,
EURJPY,2017,4,1,10,10,0,116.837,116.897,116.823,116.876,5658.000,
EURJPY,2017,4,1,10,9,0,116.818,116.950,116.780,116.837,7039.000,
EURJPY,2017,4,1,10,8,0,116.713,116.827,116.687,116.818,3559.000,
EURJPY,2017,4,1,10,7,0,116.845,116.851,116.708,116.713,4548.000,
EURJPY,2017,4,1,10,6,0,116.880,116.971,116.818,116.844,4676.000,
EURJPY,2017,4,1,10,5,0,116.847,116.911,116.817,116.879,3637.000,
EURJPY,2017,4,1,10,4,0,116.756,116.890,116.749,116.849,3474.000,
EURJPY,2017,4,1,10,3,0,116.745,116.825,116.742,116.755,2941.000,
EURJPY,2017,4,1,10,2,0,116.803,116.826,116.717,116.744,3662.000,
EURJPY,2017,4,1,10,1,0,116.680,116.808,116.674,116.804,3785.000,
EURJPY,2017,4,1,10,0,0,116.644,116.687,116.602,116.680,3965.000,
EURJPY,2017,4,5,7,23,0,116.748,116.787,116.626,116.644,4122.000,
EURJPY,2017,4,5,7,22,0,116.776,116.801,116.686,116.749,4222.000,
EURJPY,2017,4,5,7,21,0,116.733,116.839,116.726,116.776,4522.000,
EURJPY,2017,4,5,7,20,0,116.570,116.848,116.521,116.733,5935.000,
EURJPY,2017,4,5,7,19,0,116.516,116.614,116.499,116.569,3343.000,
EURJPY,2017,4,5,7,18,0,116.489,116.548,116.442,116.516,3616.000,
EURJPY,2017,4,5,7,17,0,116.518,116.555,116.465,116.489,3174.000,
EURJPY,2017,4,5,7,16,0,116.426,116.527,116.367,116.520,2439.000,
EURJPY,2017,4,5,7,15,0,116.336,116.428,116.325,116.424,2268.000,
EURJPY,2017,4,5,7,14,0,116.422,116.428,116.336,116.336,1922.000,
EURJPY,2017,4,5,7,13,0,116.404,116.425,116.370,116.425,2349.000,
EURJPY,2017,4,5,7,12,0,116.295,116.405,116.273,116.405,2140.000,
EURJPY,2017,4,5,7,11,0,116.354,116.358,116.282,116.296,2608.000,
EURJPY,2017,4,5,7,10,0,116.356,116.397,116.349,116.353,2546.000,
EURJPY,2017,4,5,7,9,0,116.409,116.416,116.264,116.354,3770.000,
EURJPY,2017,4,5,7,8,0,116.404,116.499,116.384,116.408,3677.000,
EURJPY,2017,4,5,7,7,0,116.514,116.602,116.398,116.401,3413.000,
EURJPY,2017,4,5,7,6,0,116.433,116.565,116.420,116.512,3159.000,
EURJPY,2017,4,5,7,5,0,116.393,116.459,116.362,116.434,2191.000,
EURJPY,2017,4,5,7,4,0,116.344,116.409,116.333,116.395,1291.000,
EURJPY,2017,4,5,7,3,0,116.313,116.358,116.299,116.344,1627.000,
EURJPY,2017,4,5,7,2,0,116.346,116.387,116.288,116.310,1618.000,
EURJPY,2017,4,5,7,1,0,116.349,116.391,116.309,116.346,887.000,
EURJPY,2017,4,5,7,0,0,116.330,116.389,116.299,116.345,523.000,
EURJPY,2017,4,4,6,23,0,116.412,116.415,116.332,116.345,1850.000,
EURJPY,2017,4,4,6,22,0,116.402,116.454,116.390,116.413,1498.000,
EURJPY,2017,4,4,6,21,0,116.390,116.488,116.385,116.402,3766.000,
EURJPY,2017,4,4,6,20,0,116.334,116.399,116.266,116.388,4571.000,
EURJPY,2017,4,4,6,19,0,116.461,116.464,116.313,116.335,4103.000,
EURJPY,2017,4,4,6,18,0,116.297,116.466,116.270,116.462,3745.000,
EURJPY,2017,4,4,6,17,0,116.157,116.441,116.146,116.297,5275.000,
EURJPY,2017,4,4,6,16,0,116.124,116.177,116.086,116.158,3566.000,
EURJPY,2017,4,4,6,15,0,116.060,116.175,116.043,116.124,3917.000,
EURJPY,2017,4,4,6,14,0,116.051,116.073,115.976,116.062,4641.000,
EURJPY,2017,4,4,6,13,0,116.327,116.344,116.032,116.051,7112.000,
EURJPY,2017,4,4,6,12,0,116.295,116.368,116.192,116.327,6314.000,
EURJPY,2017,4,4,6,11,0,116.223,116.343,116.212,116.294,6741.000,
EURJPY,2017,4,4,6,10,0,116.392,116.396,116.192,116.225,7310.000,
EURJPY,2017,4,4,6,9,0,116.225,116.411,116.163,116.392,7560.000,
EURJPY,2017,4,4,6,8,0,116.330,116.331,116.188,116.223,5533.000,
EURJPY,2017,4,4,6,7,0,116.243,116.365,116.238,116.331,5826.000,
EURJPY,2017,4,4,6,6,0,116.189,116.295,116.150,116.243,4938.000,
EURJPY,2017,4,4,6,5,0,116.221,116.276,116.186,116.189,4604.000,
EURJPY,2017,4,4,6,4,0,116.042,116.288,116.042,116.221,5300.000,
EURJPY,2017,4,4,6,3,0,115.816,116.051,115.750,116.043,4574.000,
EURJPY,2017,4,4,6,2,0,115.870,115.909,115.781,115.816,4781.000,
EURJPY,2017,4,4,6,1,0,115.987,115.987,115.774,115.870,5230.000,
EURJPY,2017,4,4,6,0,0,115.961,116.052,115.960,115.986,4501.000,
EURJPY,2017,4,3,5,23,0,115.892,116.020,115.892,115.962,3220.000,
EURJPY,2017,4,3,5,22,0,115.935,115.970,115.865,115.890,4144.000,
EURJPY,2017,4,3,5,21,0,115.994,116.028,115.894,115.936,5111.000,
EURJPY,2017,4,3,5,20,0,116.168,116.170,115.971,115.993,4762.000,
EURJPY,2017,4,3,5,19,0,116.079,116.212,116.054,116.169,3465.000,
EURJPY,2017,4,3,5,18,0,116.144,116.159,116.061,116.079,4101.000,
EURJPY,2017,4,3,5,17,0,116.100,116.166,116.063,116.149,2823.000,
EURJPY,2017,4,3,5,16,0,116.074,116.114,116.061,116.096,2050.000,
EURJPY,2017,4,3,5,15,0,116.108,116.114,116.044,116.075,1990.000,
EURJPY,2017,4,3,5,14,0,115.972,116.131,115.953,116.110,2326.000,
EURJPY,2017,4,3,5,13,0,116.056,116.062,115.949,115.969,2255.000,
EURJPY,2017,4,3,5,12,0,116.065,116.081,116.036,116.053,2252.000,
EURJPY,2017,4,3,5,11,0,116.094,116.096,116.032,116.065,2424.000,
EURJPY,2017,4,3,5,10,0,116.139,116.148,116.008,116.093,3720.000,
EURJPY,2017,4,3,5,9,0,116.182,116.186,116.057,116.140,3668.000,
EURJPY,2017,4,3,5,8,0,116.099,116.199,116.058,116.183,3465.000,
EURJPY,2017,4,3,5,7,0,116.114,116.159,116.079,116.100,2887.000,
EURJPY,2017,4,3,5,6,0,116.146,116.192,116.110,116.114,3137.000,
EURJPY,2017,4,3,5,5,0,116.034,116.175,116.025,116.145,2709.000,
EURJPY,2017,4,3,5,4,0,116.021,116.054,115.974,116.037,1887.000,
EURJPY,2017,4,3,5,3,0,115.969,116.062,115.962,116.023,2203.000,
EURJPY,2017,4,3,5,2,0,116.035,116.051,115.920,115.968,2614.000,
EURJPY,2017,4,3,5,1,0,116.024,116.093,115.983,116.035,1420.000,
EURJPY,2017,4,3,5,0,0,115.880,116.102,115.865,116.024,1236.000,
EURJPY,2017,4,2,4,23,0,116.001,116.009,115.886,115.889,1626.000,
EURJPY,2017,4,2,4,22,0,115.895,116.025,115.895,116.002,1899.000,
EURJPY,2017,4,2,4,21,0,116.008,116.013,115.893,115.896,3587.000,
EURJPY,2017,4,2,4,20,0,115.768,116.014,115.747,116.009,4757.000,
EURJPY,2017,4,2,4,19,0,115.707,115.784,115.692,115.769,2888.000,
EURJPY,2017,4,2,4,18,0,115.624,115.766,115.618,115.708,2396.000,
EURJPY,2017,4,2,4,17,0,115.573,115.630,115.563,115.622,1913.000,
EURJPY,2017,4,2,4,16,0,115.611,115.621,115.551,115.573,2243.000,
EURJPY,2017,4,2,4,15,0,115.595,115.628,115.570,115.611,2672.000,
EURJPY,2017,4,2,4,14,0,115.606,115.621,115.566,115.597,2723.000,
EURJPY,2017,4,2,4,13,0,115.654,115.690,115.598,115.607,2875.000,
EURJPY,2017,4,2,4,12,0,115.554,115.658,115.536,115.655,4518.000,
EURJPY,2017,4,2,4,11,0,115.545,115.585,115.517,115.555,4073.000,
EURJPY,2017,4,2,4,10,0,115.580,115.664,115.535,115.544,5034.000,
EURJPY,2017,4,2,4,9,0,115.532,115.598,115.465,115.579,5830.000,
EURJPY,2017,4,2,4,8,0,115.588,115.601,115.510,115.532,3487.000,
EURJPY,2017,4,2,4,7,0,115.441,115.662,115.431,115.588,4708.000,
EURJPY,2017,4,2,4,6,0,115.440,115.494,115.395,115.443,3737.000,
EURJPY,2017,4,2,4,5,0,115.246,115.446,115.231,115.440,2996.000,
EURJPY,2017,4,2,4,4,0,115.157,115.275,115.145,115.248,2038.000,
EURJPY,2017,4,2,4,3,0,115.118,115.173,115.106,115.155,1390.000,
EURJPY,2017,4,2,4,2,0,115.070,115.118,115.055,115.117,1235.000,
EURJPY,2017,4,2,4,1,0,114.991,115.099,114.982,115.069,1387.000,
EURJPY,2017,4,2,4,0,0,115.099,115.109,114.978,114.991,2033.000,
EURJPY,2017,4,1,3,23,0,115.199,115.229,115.082,115.098,2792.000,
EURJPY,2017,4,1,3,22,0,115.227,115.274,115.143,115.199,1432.000,
EURJPY,2017,4,1,3,21,0,115.210,115.249,115.192,115.226,1878.000,
EURJPY,2017,4,1,3,20,0,115.108,115.332,115.100,115.211,2780.000,
EURJPY,2017,4,1,3,19,0,115.143,115.177,115.101,115.107,2232.000,
EURJPY,2017,4,1,3,18,0,115.028,115.174,115.008,115.143,3060.000,
EURJPY,2017,4,1,3,17,0,115.006,115.064,114.980,115.027,2241.000,
EURJPY,2017,4,1,3,16,0,114.966,115.012,114.944,115.008,1870.000,
EURJPY,2017,4,1,3,15,0,115.033,115.045,114.964,114.966,1891.000,
EURJPY,2017,4,1,3,14,0,115.002,115.050,114.994,115.034,1738.000,
EURJPY,2017,4,1,3,13,0,114.969,115.076,114.964,115.001,2503.000,
EURJPY,2017,4,1,3,12,0,114.951,115.002,114.951,114.967,1850.000,
EURJPY,2017,4,1,3,11,0,114.965,114.966,114.907,114.951,2139.000,
EURJPY,2017,4,1,3,10,0,114.924,114.972,114.878,114.966,3640.000,
EURJPY,2017,4,1,3,9,0,114.942,114.969,114.851,114.922,3571.000,
EURJPY,2017,4,1,3,8,0,115.041,115.084,114.929,114.943,3671.000,
EURJPY,2017,4,1,3,7,0,115.081,115.107,114.944,115.039,3202.000,
EURJPY,2017,4,1,3,6,0,114.914,115.096,114.889,115.081,3458.000,
EURJPY,2017,4,1,3,5,0,115.046,115.047,114.848,114.909,4080.000,
EURJPY,2017,4,1,3,4,0,115.165,115.201,115.045,115.046,2794.000,
EURJPY,2017,4,1,3,3,0,115.280,115.292,115.160,115.164,5054.000,
EURJPY,2017,4,1,3,2,0,115.325,115.423,115.251,115.280,4959.000,
EURJPY,2017,4,1,3,1,0,115.334,115.446,115.215,115.326,835.000,
EURJPY,2017,4,1,3,0,0,115.401,115.527,115.331,115.335,657.000,
EURJPY,2017,3,5,31,23,0,115.254,115.310,115.198,115.248,716.000,
EURJPY,2017,3,5,31,22,0,115.235,115.275,115.217,115.253,1113.000,
EURJPY,2017,3,5,31,21,0,115.217,115.261,115.202,115.236,917.000,
EURJPY,2017,3,5,31,20,0,115.226,115.228,115.198,115.216,557.000,
EURJPY,2017,3,5,31,19,0,115.255,115.263,115.216,115.227,693.000,
EURJPY,2017,3,5,31,18,0,115.320,115.335,115.230,115.254,1018.000,
EURJPY,2017,3,5,31,17,0,115.301,115.333,115.278,115.319,707.000,
EURJPY,2017,3,5,31,16,0,115.329,115.353,115.291,115.301,1429.000,
EURJPY,2017,3,5,31,15,0,115.392,115.410,115.287,115.329,1384.000,
EURJPY,2017,3,5,31,14,0,115.390,115.439,115.375,115.393,1148.000,
EURJPY,2017,3,5,31,13,0,115.359,115.392,115.338,115.389,1063.000,
EURJPY,2017,3,5,31,12,0,115.366,115.402,115.336,115.358,1213.000,
EURJPY,2017,3,5,31,11,0,115.385,115.397,115.339,115.367,992.000,
EURJPY,2017,3,5,31,10,0,115.407,115.417,115.379,115.385,976.000,
EURJPY,2017,3,5,31,9,0,115.498,115.509,115.347,115.410,2051.000,
EURJPY,2017,3,5,31,8,0,115.449,115.504,115.412,115.499,1987.000,
EURJPY,2017,3,5,31,7,0,115.561,115.643,115.436,115.450,4248.000,
EURJPY,2017,3,5,31,6,0,115.591,115.626,115.543,115.560,1777.000,
EURJPY,2017,3,5,31,5,0,115.540,115.615,115.534,115.582,2817.000,
EURJPY,2017,3,5,31,4,0,115.614,115.636,115.531,115.539,1386.000,
EURJPY,2017,3,5,31,3,0,115.653,115.666,115.603,115.614,1647.000,
EURJPY,2017,3,5,31,2,0,115.648,115.690,115.627,115.654,1553.000,
EURJPY,2017,3,5,31,1,0,115.670,115.686,115.638,115.647,1326.000,
EURJPY,2017,3,5,31,0,0,115.671,115.697,115.664,115.669,954.000,
EURJPY,2017,3,4,30,23,0,115.652,115.705,115.652,115.671,1484.000,
EURJPY,2017,3,4,30,22,0,115.682,115.699,115.633,115.653,1640.000,
EURJPY,2017,3,4,30,21,0,115.626,115.714,115.592,115.683,2782.000,
EURJPY,2017,3,4,30,20,0,115.554,115.645,115.544,115.625,1652.000,
EURJPY,2017,3,4,30,19,0,115.572,115.608,115.473,115.556,3579.000,
EURJPY,2017,3,4,30,18,0,115.516,115.617,115.510,115.572,2506.000,
EURJPY,2017,3,4,30,17,0,115.719,115.754,115.498,115.515,2974.000,
EURJPY,2017,3,4,30,16,0,115.827,115.847,115.681,115.719,2208.000,
EURJPY,2017,3,4,30,15,0,115.863,115.885,115.810,115.828,1964.000,
EURJPY,2017,3,4,30,14,0,115.856,115.898,115.827,115.862,1737.000,
EURJPY,2017,3,4,30,13,0,115.887,115.898,115.811,115.858,2263.000,
EURJPY,2017,3,4,30,12,0,115.860,115.932,115.856,115.888,1996.000,
EURJPY,2017,3,4,30,11,0,115.910,115.954,115.838,115.860,2118.000,
EURJPY,2017,3,4,30,10,0,115.961,116.010,115.897,115.912,2332.000,
EURJPY,2017,3,4,30,9,0,115.852,115.970,115.843,115.960,2322.000,
EURJPY,2017,3,4,30,8,0,115.820,115.880,115.814,115.852,2432.000,
EURJPY,2017,3,4,30,7,0,115.875,115.917,115.803,115.822,3087.000,
EURJPY,2017,3,4,30,6,0,115.812,115.907,115.796,115.874,1865.000,
EURJPY,2017,3,4,30,5,0,115.815,115.853,115.793,115.815,1504.000,
EURJPY,2017,3,4,30,4,0,115.867,115.875,115.809,115.816,1493.000,
EURJPY,2017,3,4,30,3,0,115.843,115.885,115.821,115.866,1941.000,
EURJPY,2017,3,4,30,2,0,115.855,115.890,115.785,115.844,1800.000,
EURJPY,2017,3,4,30,1,0,115.799,115.869,115.791,115.855,915.000,
EURJPY,2017,3,4,30,0,0,115.807,115.932,115.748,115.796,533.000,
EURJPY,2017,3,3,29,23,0,115.865,115.866,115.734,115.759,2394.000,
EURJPY,2017,3,3,29,22,0,115.788,115.885,115.788,115.864,2125.000,
EURJPY,2017,3,3,29,21,0,115.834,115.885,115.776,115.788,3762.000,
EURJPY,2017,3,3,29,20,0,115.835,115.881,115.824,115.835,2635.000,
EURJPY,2017,3,3,29,19,0,115.840,115.894,115.793,115.834,2346.000,
EURJPY,2017,3,3,29,18,0,115.787,115.853,115.762,115.839,2878.000,
EURJPY,2017,3,3,29,17,0,115.761,115.797,115.719,115.787,3220.000,
EURJPY,2017,3,3,29,16,0,115.857,115.876,115.714,115.761,5003.000,
EURJPY,2017,3,3,29,15,0,116.009,116.027,115.856,115.856,4245.000,
EURJPY,2017,3,3,29,14,0,116.103,116.110,115.981,116.010,3873.000,
EURJPY,2017,3,3,29,13,0,116.118,116.151,116.077,116.102,3719.000,
EURJPY,2017,3,3,29,12,0,116.028,116.142,116.001,116.118,5205.000,
EURJPY,2017,3,3,29,11,0,116.042,116.118,116.013,116.022,6677.000,
EURJPY,2017,3,3,29,10,0,116.055,116.096,115.992,116.043,7001.000,
EURJPY,2017,3,3,29,9,0,116.066,116.120,115.986,116.060,8366.000,
EURJPY,2017,3,3,29,8,0,116.008,116.115,115.986,116.066,4642.000,
EURJPY,2017,3,3,29,7,0,116.003,116.120,115.969,116.008,5349.000,
EURJPY,2017,3,3,29,6,0,115.972,116.047,115.917,116.008,5168.000,
EURJPY,2017,3,3,29,5,0,116.058,116.059,115.945,115.973,4672.000,
EURJPY,2017,3,3,29,4,0,115.982,116.062,115.923,116.057,3394.000,
EURJPY,2017,3,3,29,3,0,115.964,116.022,115.928,115.983,3772.000,
EURJPY,2017,3,3,29,2,0,115.922,115.981,115.890,115.965,2991.000,
EURJPY,2017,3,3,29,1,0,115.995,116.021,115.895,115.922,3579.000,
EURJPY,2017,3,3,29,0,0,116.033,116.081,115.979,115.997,3454.000,
EURJPY,2017,3,2,28,23,0,116.034,116.068,115.999,116.033,4028.000,
EURJPY,2017,3,2,28,22,0,116.034,116.055,115.921,116.034,4684.000,
EURJPY,2017,3,2,28,21,0,116.181,116.202,115.994,116.034,4687.000,
EURJPY,2017,3,2,28,20,0,116.310,116.318,116.170,116.179,5482.000,
EURJPY,2017,3,2,28,19,0,116.337,116.439,116.305,116.311,5518.000,
EURJPY,2017,3,2,28,18,0,116.302,116.451,116.281,116.335,5190.000,
EURJPY,2017,3,2,28,17,0,116.239,116.345,116.227,116.307,4367.000,
EURJPY,2017,3,2,28,16,0,116.165,116.268,116.151,116.239,3138.000,
EURJPY,2017,3,2,28,15,0,116.113,116.167,116.102,116.165,2279.000,
EURJPY,2017,3,2,28,14,0,116.123,116.163,116.108,116.114,1931.000,
EURJPY,2017,3,2,28,13,0,116.157,116.175,116.094,116.122,2406.000,
EURJPY,2017,3,2,28,12,0,116.146,116.191,116.126,116.158,3100.000,
EURJPY,2017,3,2,28,11,0,116.107,116.167,116.065,116.148,3733.000,
EURJPY,2017,3,2,28,10,0,116.017,116.110,115.998,116.107,4257.000,
EURJPY,2017,3,2,28,9,0,116.028,116.145,115.986,116.017,5527.000,
EURJPY,2017,3,2,28,8,0,116.063,116.091,116.000,116.029,4867.000,
EURJPY,2017,3,2,28,7,0,116.120,116.162,116.030,116.062,4255.000,
EURJPY,2017,3,2,28,6,0,116.177,116.192,116.055,116.120,4319.000,
EURJPY,2017,3,2,28,5,0,116.274,116.274,116.128,116.175,3417.000,
EURJPY,2017,3,2,28,4,0,116.313,116.356,116.226,116.276,2134.000,
EURJPY,2017,3,2,28,3,0,116.219,116.315,116.219,116.313,2301.000,
EURJPY,2017,3,2,28,2,0,116.260,116.266,116.188,116.216,2762.000,
EURJPY,2017,3,2,28,1,0,116.231,116.266,116.177,116.261,1214.000,
EURJPY,2017,3,2,28,0,0,116.237,116.331,116.195,116.232,912.000,
EURJPY,2017,3,1,27,23,0,116.418,116.439,116.192,116.244,3737.000,
EURJPY,2017,3,1,27,22,0,116.337,116.428,116.329,116.418,3666.000,
EURJPY,2017,3,1,27,21,0,116.338,116.435,116.283,116.337,7349.000,
EURJPY,2017,3,1,27,20,0,116.252,116.353,116.060,116.337,8417.000,
EURJPY,2017,3,1,27,19,0,116.277,116.294,116.186,116.254,3371.000,
EURJPY,2017,3,1,27,18,0,116.329,116.333,116.210,116.278,3483.000,
EURJPY,2017,3,1,27,17,0,116.222,116.355,116.208,116.328,4870.000,
EURJPY,2017,3,1,27,16,0,116.180,116.278,116.174,116.223,3988.000,
EURJPY,2017,3,1,27,15,0,116.239,116.269,116.170,116.181,3283.000,
EURJPY,2017,3,1,27,14,0,116.216,116.328,116.201,116.238,3559.000,
EURJPY,2017,3,1,27,13,0,116.279,116.281,116.127,116.215,4828.000,
EURJPY,2017,3,1,27,12,0,116.268,116.370,116.231,116.279,5171.000,
EURJPY,2017,3,1,27,11,0,116.296,116.354,116.231,116.265,6602.000,
EURJPY,2017,3,1,27,10,0,116.375,116.400,116.242,116.296,6381.000,
EURJPY,2017,3,1,27,9,0,116.201,116.439,116.157,116.374,7573.000,
EURJPY,2017,3,1,27,8,0,116.105,116.224,116.061,116.201,4235.000,
EURJPY,2017,3,1,27,7,0,116.165,116.180,116.065,116.106,4350.000,
EURJPY,2017,3,1,27,6,0,116.209,116.261,116.132,116.166,4567.000,
EURJPY,2017,3,1,27,5,0,116.195,116.237,116.172,116.207,3029.000,
EURJPY,2017,3,1,27,4,0,116.191,116.285,116.155,116.193,3556.000,
EURJPY,2017,3,1,27,3,0,116.230,116.255,116.131,116.192,3501.000,
EURJPY,2017,3,1,27,2,0,116.288,116.361,116.207,116.229,3516.000,
EURJPY,2017,3,1,27,1,0,116.426,116.435,116.284,116.288,3895.000,
EURJPY,2017,3,1,27,0,0,116.468,116.539,116.401,116.425,3831.000,
EURJPY,2017,3,5,24,22,0,116.448,116.516,116.421,116.468,3782.000,
EURJPY,2017,3,5,24,21,0,116.447,116.497,116.355,116.453,3960.000,
EURJPY,2017,3,5,24,20,0,116.479,116.519,116.425,116.446,3578.000,
EURJPY,2017,3,5,24,19,0,116.348,116.540,116.292,116.479,5600.000,
EURJPY,2017,3,5,24,18,0,116.299,116.385,116.244,116.343,3715.000,
EURJPY,2017,3,5,24,17,0,116.182,116.306,116.166,116.300,4282.000,
EURJPY,2017,3,5,24,16,0,116.039,116.194,116.032,116.181,3380.000,
EURJPY,2017,3,5,24,15,0,116.026,116.045,115.977,116.040,2241.000,
EURJPY,2017,3,5,24,14,0,116.053,116.081,115.980,116.025,2125.000,
EURJPY,2017,3,5,24,13,0,116.060,116.133,115.988,116.054,2715.000,
EURJPY,2017,3,5,24,12,0,116.066,116.087,116.051,116.059,2097.000,
EURJPY,2017,3,5,24,11,0,116.055,116.074,115.925,116.067,2927.000,
EURJPY,2017,3,5,24,10,0,116.089,116.102,116.032,116.055,3389.000,
EURJPY,2017,3,5,24,9,0,116.193,116.199,116.088,116.088,2801.000,
EURJPY,2017,3,5,24,8,0,116.153,116.228,116.087,116.192,4389.000,
EURJPY,2017,3,5,24,7,0,116.057,116.195,116.015,116.152,5861.000,
EURJPY,2017,3,5,24,6,0,116.322,116.379,116.012,116.056,4213.000,
EURJPY,2017,3,5,24,5,0,116.220,116.385,116.207,116.322,4047.000,
EURJPY,2017,3,5,24,4,0,116.358,116.363,116.220,116.221,2298.000,
EURJPY,2017,3,5,24,3,0,116.284,116.370,116.269,116.359,1523.000,
EURJPY,2017,3,5,24,2,0,116.278,116.313,116.247,116.283,1637.000,
EURJPY,2017,3,5,24,1,0,116.201,116.295,116.180,116.271,5473.000,
EURJPY,2017,3,5,24,0,0,116.180,116.238,116.144,116.205,663.000,
EURJPY,2017,3,4,23,23,0,116.217,116.246,116.171,116.180,556.000,
EURJPY,2017,3,4,23,22,0,116.283,116.306,116.218,116.228,1706.000,
EURJPY,2017,3,4,23,21,0,116.344,116.344,116.283,116.283,1424.000,
EURJPY,2017,3,4,23,20,0,116.317,116.385,116.315,116.344,3321.000,
EURJPY,2017,3,4,23,19,0,116.344,116.351,116.284,116.319,3518.000,
EURJPY,2017,3,4,23,18,0,116.317,116.400,116.296,116.346,3892.000,
EURJPY,2017,3,4,23,17,0,116.317,116.374,116.273,116.318,4245.000,
EURJPY,2017,3,4,23,16,0,116.474,116.480,116.294,116.319,4222.000,
EURJPY,2017,3,4,23,15,0,116.447,116.569,116.440,116.476,4665.000,
EURJPY,2017,3,4,23,14,0,116.511,116.571,116.406,116.447,4524.000,
EURJPY,2017,3,4,23,13,0,116.469,116.540,116.423,116.512,5341.000,
EURJPY,2017,3,4,23,12,0,116.530,116.618,116.396,116.470,6065.000,
EURJPY,2017,3,4,23,11,0,116.627,116.682,116.503,116.529,9314.000,
EURJPY,2017,3,4,23,10,0,117.003,117.050,116.518,116.626,10147.000,
EURJPY,2017,3,4,23,9,0,117.054,117.127,116.919,117.004,7667.000,
EURJPY,2017,3,4,23,8,0,117.082,117.113,116.938,117.054,8077.000,
EURJPY,2017,3,4,23,7,0,117.176,117.185,117.031,117.084,4700.000,
EURJPY,2017,3,4,23,6,0,117.309,117.311,117.151,117.174,4339.000,
EURJPY,2017,3,4,23,5,0,117.398,117.403,117.284,117.309,4013.000,
EURJPY,2017,3,4,23,4,0,117.358,117.406,117.338,117.399,2904.000,
EURJPY,2017,3,4,23,3,0,117.385,117.415,117.332,117.357,2859.000,
EURJPY,2017,3,4,23,2,0,117.396,117.413,117.356,117.386,2441.000,
EURJPY,2017,3,4,23,1,0,117.364,117.459,117.356,117.398,3698.000,
EURJPY,2017,3,4,23,0,0,117.408,117.422,117.307,117.364,3029.000,
EURJPY,2017,3,3,22,23,0,117.301,117.421,117.278,117.407,3637.000,
EURJPY,2017,3,3,22,22,0,117.236,117.365,117.231,117.301,4659.000,
EURJPY,2017,3,3,22,21,0,117.067,117.267,117.054,117.236,4308.000,
EURJPY,2017,3,3,22,20,0,117.029,117.127,117.013,117.067,4571.000,
EURJPY,2017,3,3,22,19,0,117.045,117.063,116.875,117.028,5680.000,
EURJPY,2017,3,3,22,18,0,117.127,117.129,116.983,117.048,3523.000,
EURJPY,2017,3,3,22,17,0,117.169,117.208,117.116,117.125,3203.000,
EURJPY,2017,3,3,22,16,0,117.135,117.179,117.099,117.171,2504.000,
EURJPY,2017,3,3,22,15,0,117.142,117.185,117.107,117.136,2461.000,
EURJPY,2017,3,3,22,14,0,117.100,117.161,117.089,117.141,1679.000,
EURJPY,2017,3,3,22,13,0,117.167,117.171,117.058,117.101,2051.000,
EURJPY,2017,3,3,22,12,0,117.175,117.202,117.152,117.168,2108.000,
EURJPY,2017,3,3,22,11,0,117.159,117.175,117.069,117.175,2777.000,
EURJPY,2017,3,3,22,10,0,117.175,117.182,117.102,117.158,3607.000,
EURJPY,2017,3,3,22,9,0,117.277,117.283,117.158,117.175,3506.000,
EURJPY,2017,3,3,22,8,0,117.319,117.378,117.274,117.277,2952.000,
EURJPY,2017,3,3,22,7,0,117.318,117.365,117.296,117.319,2902.000,
EURJPY,2017,3,3,22,6,0,117.333,117.369,117.293,117.319,2955.000,
EURJPY,2017,3,3,22,5,0,117.299,117.371,117.233,117.331,3617.000,
EURJPY,2017,3,3,22,4,0,117.383,117.389,117.269,117.299,2057.000,
EURJPY,2017,3,3,22,3,0,117.375,117.410,117.359,117.382,1352.000,
EURJPY,2017,3,3,22,2,0,117.444,117.466,117.275,117.376,2511.000,
EURJPY,2017,3,3,22,1,0,117.449,117.467,117.413,117.444,1560.000,
EURJPY,2017,3,3,22,0,0,117.464,117.490,117.433,117.445,1308.000,
EURJPY,2017,3,2,21,23,0,117.508,117.528,117.447,117.465,952.000,
EURJPY,2017,3,2,21,22,0,117.581,117.581,117.454,117.516,2316.000,
EURJPY,2017,3,2,21,21,0,117.512,117.655,117.509,117.581,2760.000,
EURJPY,2017,3,2,21,20,0,117.563,117.606,117.511,117.516,3233.000,
EURJPY,2017,3,2,21,19,0,117.551,117.621,117.530,117.561,3396.000,
EURJPY,2017,3,2,21,18,0,117.559,117.611,117.546,117.551,3427.000,
EURJPY,2017,3,2,21,17,0,117.599,117.616,117.557,117.559,3694.000,
EURJPY,2017,3,2,21,16,0,117.576,117.659,117.573,117.598,3157.000,
