Symbol,Year,Month,Week,Day,Hour,Minute,Open,High,Low,Close,Volume
EURJPY,2017,4,5,7,8,0,117.680,117.840,117.623,117.775,4074.000,
EURJPY,2017,4,5,7,7,30,117.665,117.721,117.636,117.681,3128.000,
EURJPY,2017,4,5,7,7,0,117.626,117.750,117.620,117.666,4272.000,
EURJPY,2017,4,5,7,6,30,117.528,117.667,117.492,117.626,3897.000,
EURJPY,2017,4,5,7,6,0,117.512,117.571,117.490,117.525,3823.000,
EURJPY,2017,4,5,7,5,30,117.451,117.548,117.353,117.513,5956.000,
EURJPY,2017,4,5,7,5,0,117.496,117.533,117.380,117.452,9111.000,
EURJPY,2017,4,5,7,4,30,117.512,117.785,117.449,117.496,9979.000,
EURJPY,2017,4,5,7,4,0,118.054,118.081,117.311,117.514,8009.000,
EURJPY,2017,4,5,7,3,30,118.123,118.158,118.050,118.055,2392.000,
EURJPY,2017,4,5,7,3,0,118.022,118.128,118.007,118.122,3201.000,
EURJPY,2017,4,5,7,2,30,118.015,118.060,118.005,118.025,1562.000,
EURJPY,2017,4,5,7,2,0,117.967,118.036,117.957,118.016,1059.000,
EURJPY,2017,4,5,7,1,30,117.977,117.991,117.948,117.970,829.000,
EURJPY,2017,4,5,7,1,0,117.955,117.984,117.923,117.978,1209.000,
EURJPY,2017,4,5,7,0,30,117.881,117.980,117.881,117.954,640.000,
EURJPY,2017,4,5,7,0,0,117.901,117.958,117.881,117.882,357.000,
EURJPY,2017,4,4,6,23,30,117.870,117.946,117.870,117.937,1485.000,
EURJPY,2017,4,4,6,23,0,117.910,117.910,117.843,117.870,1940.000,
EURJPY,2017,4,4,6,22,30,117.950,117.977,117.877,117.906,4285.000,
EURJPY,2017,4,4,6,22,0,117.902,117.983,117.900,117.951,4464.000,
EURJPY,2017,4,4,6,21,30,118.000,118.049,117.898,117.901,4491.000,
EURJPY,2017,4,4,6,21,0,118.069,118.083,117.995,117.998,3181.000,
EURJPY,2017,4,4,6,20,30,118.071,118.110,118.063,118.069,3434.000,
EURJPY,2017,4,4,6,20,0,118.073,118.159,118.050,118.073,3486.000,
EURJPY,2017,4,4,6,19,30,118.167,118.191,118.039,118.074,3700.000,
EURJPY,2017,4,4,6,19,0,118.224,118.251,118.145,118.167,3949.000,
EURJPY,2017,4,4,6,18,30,118.245,118.323,118.213,118.227,5226.000,
EURJPY,2017,4,4,6,18,0,118.138,118.270,118.118,118.246,6471.000,
EURJPY,2017,4,4,6,17,30,118.220,118.287,118.126,118.138,6845.000,
EURJPY,2017,4,4,6,17,0,118.085,118.235,118.062,118.222,7166.000,
EURJPY,2017,4,4,6,16,30,118.086,118.126,117.938,118.085,8244.000,
EURJPY,2017,4,4,6,16,0,118.119,118.189,118.029,118.085,4297.000,
EURJPY,2017,4,4,6,15,30,118.236,118.272,118.113,118.115,5362.000,
EURJPY,2017,4,4,6,15,0,118.203,118.274,118.178,118.236,5187.000,
EURJPY,2017,4,4,6,14,30,118.327,118.421,118.195,118.203,6044.000,
EURJPY,2017,4,4,6,14,0,118.275,118.330,118.224,118.326,4442.000,
EURJPY,2017,4,4,6,13,30,118.082,118.306,118.049,118.276,5155.000,
EURJPY,2017,4,4,6,13,0,118.122,118.186,118.072,118.080,3940.000,
EURJPY,2017,4,4,6,12,30,118.160,118.202,118.101,118.123,4109.000,
EURJPY,2017,4,4,6,12,0,118.001,118.202,117.990,118.160,5242.000,
EURJPY,2017,4,4,6,11,30,117.855,118.033,117.852,117.998,5554.000,
EURJPY,2017,4,4,6,11,0,117.651,117.892,117.616,117.855,5070.000,
EURJPY,2017,4,4,6,10,30,117.514,117.681,117.452,117.652,6357.000,
EURJPY,2017,4,4,6,10,0,118.011,118.012,117.357,117.513,8754.000,
EURJPY,2017,4,4,6,9,30,117.953,118.085,117.937,118.012,3941.000,
EURJPY,2017,4,4,6,9,0,117.811,117.984,117.794,117.956,4551.000,
EURJPY,2017,4,4,6,8,30,117.901,117.923,117.789,117.815,3461.000,
EURJPY,2017,4,4,6,8,0,117.959,117.974,117.878,117.900,3096.000,
EURJPY,2017,4,4,6,7,30,117.898,117.969,117.892,117.959,1986.000,
EURJPY,2017,4,4,6,7,0,117.936,117.953,117.880,117.897,2688.000,
EURJPY,2017,4,4,6,6,30,117.920,117.957,117.906,117.933,3090.000,
EURJPY,2017,4,4,6,6,0,117.957,117.958,117.884,117.922,3317.000,
EURJPY,2017,4,4,6,5,30,117.951,117.960,117.828,117.958,3385.000,
EURJPY,2017,4,4,6,5,0,118.018,118.023,117.939,117.951,3945.000,
EURJPY,2017,4,4,6,4,30,117.929,118.073,117.903,118.023,4531.000,
EURJPY,2017,4,4,6,4,0,117.902,117.969,117.879,117.930,2954.000,
EURJPY,2017,4,4,6,3,30,117.881,117.977,117.823,117.903,4021.000,
EURJPY,2017,4,4,6,3,0,117.810,117.928,117.780,117.881,4569.000,
EURJPY,2017,4,4,6,2,30,117.906,117.916,117.777,117.810,2528.000,
EURJPY,2017,4,4,6,2,0,117.886,117.937,117.776,117.908,2376.000,
EURJPY,2017,4,4,6,1,30,117.843,117.940,117.824,117.886,1870.000,
EURJPY,2017,4,4,6,1,0,117.886,117.913,117.767,117.842,5054.000,
EURJPY,2017,4,4,6,0,30,118.054,118.054,117.814,117.874,1927.000,
EURJPY,2017,4,4,6,0,0,118.016,118.083,118.015,118.054,571.000,
EURJPY,2017,4,3,5,23,30,118.091,118.116,118.024,118.039,2711.000,
EURJPY,2017,4,3,5,23,0,118.159,118.163,118.029,118.087,2976.000,
EURJPY,2017,4,3,5,22,30,118.201,118.236,118.080,118.164,7850.000,
EURJPY,2017,4,3,5,22,0,118.291,118.308,118.146,118.203,7387.000,
EURJPY,2017,4,3,5,21,30,118.573,118.579,118.284,118.292,7183.000,
EURJPY,2017,4,3,5,21,0,118.528,118.587,118.424,118.573,8090.000,
EURJPY,2017,4,3,5,20,30,118.495,118.575,118.490,118.523,3046.000,
EURJPY,2017,4,3,5,20,0,118.483,118.531,118.468,118.495,3699.000,
EURJPY,2017,4,3,5,19,30,118.532,118.552,118.453,118.483,3938.000,
EURJPY,2017,4,3,5,19,0,118.552,118.572,118.492,118.530,3715.000,
EURJPY,2017,4,3,5,18,30,118.518,118.591,118.483,118.551,5795.000,
EURJPY,2017,4,3,5,18,0,118.514,118.577,118.448,118.517,6969.000,
EURJPY,2017,4,3,5,17,30,118.555,118.616,118.478,118.514,7227.000,
EURJPY,2017,4,3,5,17,0,118.759,118.776,118.550,118.554,7594.000,
EURJPY,2017,4,3,5,16,30,118.702,118.791,118.644,118.762,6482.000,
EURJPY,2017,4,3,5,16,0,118.605,118.704,118.567,118.703,5402.000,
EURJPY,2017,4,3,5,15,30,118.587,118.685,118.546,118.605,6031.000,
EURJPY,2017,4,3,5,15,0,118.497,118.633,118.414,118.588,7637.000,
EURJPY,2017,4,3,5,14,30,118.217,118.506,118.209,118.496,5929.000,
EURJPY,2017,4,3,5,14,0,118.280,118.290,118.181,118.216,3388.000,
EURJPY,2017,4,3,5,13,30,118.248,118.315,118.224,118.279,3289.000,
EURJPY,2017,4,3,5,13,0,118.285,118.348,118.229,118.249,3012.000,
EURJPY,2017,4,3,5,12,30,118.307,118.377,118.235,118.285,4544.000,
EURJPY,2017,4,3,5,12,0,118.256,118.358,118.220,118.307,5423.000,
EURJPY,2017,4,3,5,11,30,118.151,118.314,118.150,118.256,4850.000,
EURJPY,2017,4,3,5,11,0,118.073,118.158,118.067,118.149,4676.000,
EURJPY,2017,4,3,5,10,30,118.267,118.295,118.034,118.073,5411.000,
EURJPY,2017,4,3,5,10,0,118.181,118.316,118.091,118.270,5795.000,
EURJPY,2017,4,3,5,9,30,118.083,118.181,118.049,118.181,4394.000,
EURJPY,2017,4,3,5,9,0,118.183,118.192,118.062,118.087,4463.000,
EURJPY,2017,4,3,5,8,30,118.103,118.213,118.059,118.183,3512.000,
EURJPY,2017,4,3,5,8,0,118.092,118.130,118.038,118.104,2615.000,
EURJPY,2017,4,3,5,7,30,118.079,118.130,118.041,118.092,2838.000,
EURJPY,2017,4,3,5,7,0,118.101,118.103,118.014,118.078,2957.000,
EURJPY,2017,4,3,5,6,30,118.155,118.158,118.070,118.101,3676.000,
EURJPY,2017,4,3,5,6,0,118.223,118.242,118.154,118.156,3009.000,
EURJPY,2017,4,3,5,5,30,118.259,118.262,118.217,118.223,1979.000,
EURJPY,2017,4,3,5,5,0,118.301,118.309,118.247,118.260,2135.000,
EURJPY,2017,4,3,5,4,30,118.284,118.307,118.219,118.301,4149.000,
EURJPY,2017,4,3,5,4,0,118.270,118.327,118.240,118.284,3729.000,
EURJPY,2017,4,3,5,3,30,118.355,118.384,118.261,118.271,3315.000,
EURJPY,2017,4,3,5,3,0,118.360,118.444,118.319,118.355,2945.000,
EURJPY,2017,4,3,5,2,30,118.303,118.453,118.299,118.359,1905.000,
EURJPY,2017,4,3,5,2,0,118.344,118.351,118.293,118.302,1135.000,
EURJPY,2017,4,3,5,1,30,118.232,118.367,118.232,118.342,2277.000,
EURJPY,2017,4,3,5,1,0,118.203,118.274,118.200,118.235,1852.000,
EURJPY,2017,4,3,5,0,30,118.166,118.232,118.113,118.200,880.000,
EURJPY,2017,4,3,5,0,0,118.162,118.205,118.129,118.166,671.000,
EURJPY,2017,4,2,4,23,30,118.185,118.224,118.171,118.177,1125.000,
EURJPY,2017,4,2,4,23,0,118.118,118.191,118.110,118.183,1570.000,
EURJPY,2017,4,2,4,22,30,118.084,118.162,118.084,118.118,2546.000,
EURJPY,2017,4,2,4,22,0,118.027,118.109,118.024,118.084,2459.000,
EURJPY,2017,4,2,4,21,30,118.048,118.071,118.019,118.027,3147.000,
EURJPY,2017,4,2,4,21,0,118.010,118.060,117.977,118.049,2686.000,
EURJPY,2017,4,2,4,20,30,117.874,118.010,117.874,118.010,3395.000,
EURJPY,2017,4,2,4,20,0,118.000,118.024,117.871,117.875,3372.000,
EURJPY,2017,4,2,4,19,30,118.074,118.106,117.978,118.001,4055.000,
EURJPY,2017,4,2,4,19,0,118.072,118.131,118.040,118.076,3786.000,
EURJPY,2017,4,2,4,18,30,118.061,118.186,118.052,118.071,5694.000,
